index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,test_date,variant,window,event_type
0,2F_L_N,136.0,173.0421686746988,34.0,95.84233358348055,-37.042168674698786,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-06,v6a_hit_an,90,non_event
1,2F_R_N,310.0,159.93975903614458,38.0,99.70856971300445,150.06024096385542,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,2025-10-06,v6a_hit_an,90,non_event
2,3F_L_A,28.0,181.17469879518072,36.0,96.64352086698496,-153.17469879518072,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v6a_hit_an,90,non_event
3,3F_L_N,602.0,137.95180722891567,46.0,102.60405965633304,464.04819277108436,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-06,v6a_hit_an,90,non_event
4,3F_R_A,-84.0,189.60843373493975,40.0,94.62180733105679,-273.60843373493975,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v6a_hit_an,90,non_event
5,3F_R_N,-234.0,200.90361445783134,36.0,92.89089015795176,-434.90361445783134,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-06,v6a_hit_an,90,non_event
0,2F_L_N,216.0,167.01807228915663,38.0,97.11720074716546,48.981927710843365,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-06,v8_dynamic,90,non_event
1,2F_R_N,302.0,160.5421686746988,44.0,101.47570539924197,141.4578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,2025-10-06,v8_dynamic,90,non_event
2,3F_L_A,28.0,181.17469879518072,36.0,96.64352086698496,-153.17469879518072,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v8_dynamic,90,non_event
3,3F_L_N,602.0,137.95180722891567,46.0,102.60405965633304,464.04819277108436,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-06,v8_dynamic,90,non_event
4,3F_R_A,84.0,176.9578313253012,46.0,95.73491112138457,-92.95783132530121,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v8_dynamic,90,non_event
5,3F_R_N,-32.0,185.69277108433735,38.0,94.82703910993419,-217.69277108433735,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-06,v8_dynamic,90,non_event
0,2F_L_N,564.0,148.34337349397592,42.0,103.3461884096375,415.65662650602405,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,2025-10-07,v6a_hit_an,90,event
1,2F_R_N,-550.0,232.2289156626506,38.0,96.36242850294762,-782.2289156626506,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-07,v6a_hit_an,90,event
2,3F_L_A,160.0,178.76506024096386,46.0,98.7985250331877,-18.765060240963862,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-07,v6a_hit_an,90,event
3,3F_L_N,-138.0,201.20481927710844,38.0,100.33105732889214,-339.2048192771084,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,2025-10-07,v6a_hit_an,90,event
4,3F_R_A,568.0,148.0421686746988,60.0,101.16943010347293,419.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-07,v6a_hit_an,90,event
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,2025-10-07,v6a_hit_an,90,event
0,2F_L_N,564.0,148.34337349397592,42.0,103.34618840963749,415.65662650602405,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,2025-10-07,v8_dynamic,90,event
1,2F_R_N,-368.0,218.52409638554218,40.0,97.32300510185657,-586.5240963855422,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-07,v8_dynamic,90,event
2,3F_L_A,64.0,185.99397590361446,44.0,98.382378135627,-121.99397590361446,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-07,v8_dynamic,90,event
3,3F_L_N,-32.0,193.22289156626505,38.0,101.35350719283127,-225.22289156626505,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,2025-10-07,v8_dynamic,90,event
4,3F_R_A,534.0,150.6024096385542,57.99999999999999,100.74722254145854,383.3975903614458,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-07,v8_dynamic,90,event
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,2025-10-07,v8_dynamic,90,event
0,2F_L_N,-406.0,175.75301204819277,24.0,91.36784415137942,-581.7530120481928,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,2025-10-08,v6a_hit_an,90,non_event
1,2F_R_N,430.0,112.8012048192771,38.0,107.3149701346207,317.19879518072287,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,2025-10-08,v6a_hit_an,90,non_event
2,3F_L_A,92.0,138.25301204819277,36.0,96.81038621539442,-46.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-08,v6a_hit_an,90,non_event
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300593,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-08,v6a_hit_an,90,non_event
4,3F_R_A,644.0,96.6867469879518,48.0,100.45789599495772,547.3132530120482,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-08,v6a_hit_an,90,non_event
5,3F_R_N,238.0,127.25903614457832,36.0,100.97538181971223,110.74096385542168,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-08,v6a_hit_an,90,non_event
0,2F_L_N,-324.0,169.57831325301206,26.0,94.46108955902503,-493.5783132530121,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,2025-10-08,v8_dynamic,90,non_event
1,2F_R_N,560.0,103.01204819277109,44.0,108.21577782423299,456.9879518072289,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,2025-10-08,v8_dynamic,90,non_event
2,3F_L_A,60.0,140.66265060240963,34.0,96.07486572729775,-80.66265060240963,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-08,v8_dynamic,90,non_event
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300593,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-08,v8_dynamic,90,non_event
4,3F_R_A,712.0,91.56626506024097,50.0,100.85935340182958,620.433734939759,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-08,v8_dynamic,90,non_event
5,3F_R_N,238.0,127.25903614457832,36.0,100.97538181971223,110.74096385542168,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-08,v8_dynamic,90,non_event
0,2F_L_N,264.0,206.6265060240964,38.0,103.21092901869352,57.373493975903614,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
1,2F_R_N,268.0,206.32530120481928,44.0,98.97274812089769,61.67469879518072,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
2,3F_L_A,72.0,221.0843373493976,38.0,96.8401086987647,-149.0843373493976,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v6a_hit_an,90,non_event
3,3F_L_N,44.0,223.19277108433735,22.0,92.9503567377748,-179.19277108433735,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
4,3F_R_A,222.0,209.789156626506,46.0,97.44249871872006,12.210843373493987,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-09,v6a_hit_an,90,non_event
5,3F_R_N,872.0,160.84337349397592,32.0,98.82738796819274,711.156626506024,3.0,4.284000000000001,6.0,4.284000000000001,7.0,1.9992,2025-10-09,v6a_hit_an,90,non_event
0,2F_L_N,-202.0,241.71686746987953,34.0,95.91058963928462,-443.7168674698795,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-09,v8_dynamic,90,non_event
1,2F_R_N,256.0,207.2289156626506,42.0,98.77694007508973,48.77108433734941,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,2025-10-09,v8_dynamic,90,non_event
2,3F_L_A,-2.0,226.65662650602408,34.0,94.71461822820079,-228.65662650602408,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v8_dynamic,90,non_event
3,3F_L_N,-60.0,231.02409638554218,24.0,93.52307603899753,-291.0240963855422,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-09,v8_dynamic,90,non_event
4,3F_R_A,258.0,207.07831325301206,48.0,97.73756011267317,50.921686746987945,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-09,v8_dynamic,90,non_event
5,3F_R_N,1054.0,147.13855421686748,34.0,100.47443126727376,906.8614457831325,3.0,4.284000000000001,7.0,4.998,8.0,2.2848,2025-10-09,v8_dynamic,90,non_event
0,2F_L_N,124.0,210.69277108433735,34.0,99.99372801206475,-86.69277108433735,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-10,v6a_hit_an,90,non_event
1,2F_R_N,-290.0,241.86746987951807,32.0,97.29635491935387,-531.867469879518,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-10,v6a_hit_an,90,non_event
2,3F_L_A,264.0,200.15060240963857,46.0,98.40509530873574,63.849397590361434,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v6a_hit_an,90,non_event
3,3F_L_N,762.0,162.65060240963857,40.0,99.9679854581545,599.3493975903614,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,2025-10-10,v6a_hit_an,90,non_event
4,3F_R_A,196.0,205.2710843373494,42.0,97.16106106778489,-9.271084337349407,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v6a_hit_an,90,non_event
5,3F_R_N,1594.0,100.0,48.0,108.900487817031,1494.0,5.0,7.140000000000001,6.0,4.284000000000001,11.0,3.1416,2025-10-10,v6a_hit_an,90,non_event
0,2F_L_N,98.0,212.65060240963857,34.0,99.57451560009919,-114.65060240963857,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-10,v8_dynamic,90,non_event
1,2F_R_N,-290.0,241.86746987951807,32.0,97.29635491935387,-531.867469879518,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-10,v8_dynamic,90,non_event
2,3F_L_A,342.0,194.27710843373495,50.0,98.92644423680078,147.72289156626505,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v8_dynamic,90,non_event
3,3F_L_N,738.0,164.4578313253012,40.0,99.6341590704514,573.5421686746988,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,2025-10-10,v8_dynamic,90,non_event
4,3F_R_A,286.0,198.49397590361446,44.0,97.83687686887417,87.50602409638554,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v8_dynamic,90,non_event
5,3F_R_N,1594.0,100.0,48.0,108.90048781703103,1494.0,5.0,7.140000000000001,6.0,4.284000000000001,11.0,3.1416,2025-10-10,v8_dynamic,90,non_event
0,2F_L_N,-370.0,-172.74096385542168,30.0,93.55429872052201,-197.25903614457832,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
1,2F_R_N,-70.0,-195.33132530120483,52.0,97.90918425814492,125.33132530120483,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
2,3F_L_A,-212.0,-184.63855421686748,32.0,96.07649369908681,-27.361445783132524,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v6a_hit_an,90,event
3,3F_L_N,-174.0,-187.5,42.0,98.02500403609739,13.5,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
4,3F_R_A,-476.0,-164.75903614457832,22.0,95.46503435208786,-311.2409638554217,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v6a_hit_an,90,event
5,3F_R_N,170.0,-213.40361445783134,42.0,120.47591722121545,383.40361445783134,2.0,2.8560000000000003,5.0,3.5700000000000003,9.0,2.5704,2025-10-11,v6a_hit_an,90,event
0,2F_L_N,-588.0,-156.32530120481928,28.000000000000004,92.18665176540398,-431.6746987951807,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-11,v8_dynamic,90,event
1,2F_R_N,84.0,-206.9277108433735,54.0,99.08489010041744,290.92771084337346,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v8_dynamic,90,event
2,3F_L_A,-224.0,-183.73493975903614,30.0,95.98488918759203,-40.26506024096386,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v8_dynamic,90,event
3,3F_L_N,-174.0,-187.5,42.0,98.02500403609739,13.5,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,2025-10-11,v8_dynamic,90,event
4,3F_R_A,-404.0,-170.18072289156626,24.0,96.05657857001376,-233.81927710843374,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v8_dynamic,90,event
5,3F_R_N,184.0,-214.4578313253012,42.0,120.2773474792853,398.4578313253012,2.0,2.8560000000000003,5.0,3.5700000000000003,9.0,2.5704,2025-10-11,v8_dynamic,90,event
0,2F_L_N,974.0,292.62048192771084,42.0,111.09849790371236,681.3795180722891,1.0,1.4280000000000002,4.0,2.8560000000000003,9.0,2.5704,2025-10-13,v6a_hit_an,90,non_event
1,2F_R_N,36.0,363.2530120481928,42.0,100.27835194622486,-327.2530120481928,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-13,v6a_hit_an,90,non_event
2,3F_L_A,294.0,343.82530120481925,52.0,98.81561378258272,-49.825301204819255,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v6a_hit_an,90,non_event
3,3F_L_N,854.0,301.6566265060241,54.0,109.15095464056236,552.3433734939758,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,2025-10-13,v6a_hit_an,90,non_event
4,3F_R_A,630.0,318.5240963855422,50.0,100.75102954177129,311.4759036144578,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v6a_hit_an,90,non_event
5,3F_R_N,134.0,355.8734939759036,44.0,100.75516265090802,-221.8734939759036,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-13,v6a_hit_an,90,non_event
0,2F_L_N,974.0,292.62048192771084,42.0,111.09849790371234,681.3795180722891,1.0,1.4280000000000002,4.0,2.8560000000000003,9.0,2.5704,2025-10-13,v8_dynamic,90,non_event
1,2F_R_N,16.0,364.7590361445783,42.0,100.10806671846842,-348.7590361445783,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-13,v8_dynamic,90,non_event
2,3F_L_A,266.0,345.93373493975906,50.0,98.69888875340146,-79.93373493975906,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v8_dynamic,90,non_event
3,3F_L_N,734.0,310.6927710843373,52.0,108.3360311056229,423.3072289156627,2.0,2.8560000000000003,3.0,2.1420000000000003,4.0,1.1424,2025-10-13,v8_dynamic,90,non_event
4,3F_R_A,600.0,320.7831325301205,48.0,100.52585235286124,279.2168674698795,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v8_dynamic,90,non_event
5,3F_R_N,120.0,356.9277108433735,44.0,100.91052769027515,-236.92771084337352,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-13,v8_dynamic,90,non_event
0,2F_L_N,66.0,252.56024096385542,38.0,96.63533504264502,-186.56024096385542,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-14,v6a_hit_an,90,non_event
1,2F_R_N,112.0,249.09638554216866,34.0,101.18426516355694,-137.09638554216866,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-14,v6a_hit_an,90,non_event
2,3F_L_A,382.0,228.76506024096386,48.0,97.58389819754073,153.23493975903614,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v6a_hit_an,90,non_event
3,3F_L_N,360.0,230.42168674698794,42.0,104.58703208864297,129.57831325301206,3.0,4.284000000000001,3.0,2.1420000000000003,4.0,1.1424,2025-10-14,v6a_hit_an,90,non_event
4,3F_R_A,168.0,244.87951807228916,44.0,95.98410640736891,-76.87951807228916,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v6a_hit_an,90,non_event
5,3F_R_N,918.0,188.40361445783134,48.0,106.80246585241699,729.5963855421687,3.0,4.284000000000001,5.0,3.5700000000000003,8.0,2.2848,2025-10-14,v6a_hit_an,90,non_event
0,2F_L_N,118.0,248.64457831325302,40.0,97.1629094283538,-130.64457831325302,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-14,v8_dynamic,90,non_event
1,2F_R_N,104.0,249.6987951807229,36.0,102.1829778998371,-145.6987951807229,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-14,v8_dynamic,90,non_event
2,3F_L_A,416.0,226.20481927710844,50.0,98.10758324886899,189.79518072289156,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v8_dynamic,90,non_event
3,3F_L_N,360.0,230.42168674698794,42.0,104.52951678510888,129.57831325301206,3.0,4.284000000000001,3.0,2.1420000000000003,4.0,1.1424,2025-10-14,v8_dynamic,90,non_event
4,3F_R_A,154.0,245.93373493975903,44.0,96.51822900144333,-91.93373493975903,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v8_dynamic,90,non_event
5,3F_R_N,918.0,188.40361445783134,48.0,106.80246585241699,729.5963855421687,3.0,4.284000000000001,5.0,3.5700000000000003,8.0,2.2848,2025-10-14,v8_dynamic,90,non_event
0,2F_L_N,-40.0,105.12048192771084,36.0,98.88096899859444,-145.12048192771084,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-15,v6a_hit_an,90,non_event
1,2F_R_N,90.0,95.33132530120481,32.0,100.34763658481015,-5.331325301204814,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-15,v6a_hit_an,90,non_event
2,3F_L_A,144.0,91.26506024096386,38.0,97.41319934917635,52.73493975903614,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-15,v6a_hit_an,90,non_event
3,3F_L_N,44.0,98.79518072289157,30.0,95.9175483589639,-54.79518072289157,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,2025-10-15,v6a_hit_an,90,non_event
4,3F_R_A,80.0,96.08433734939759,38.0,94.52353596712072,-16.084337349397586,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-15,v6a_hit_an,90,non_event
5,3F_R_N,-856.0,166.56626506024097,28.000000000000004,92.67434654760436,-1022.566265060241,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,2025-10-15,v6a_hit_an,90,non_event
0,2F_L_N,-40.0,105.12048192771084,36.0,98.88096899859444,-145.12048192771084,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-15,v8_dynamic,90,non_event
1,2F_R_N,-266.0,122.13855421686748,32.0,97.3503553577367,-388.1385542168675,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-15,v8_dynamic,90,non_event
2,3F_L_A,138.0,91.71686746987952,38.0,97.17534660550899,46.28313253012048,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-15,v8_dynamic,90,non_event
3,3F_L_N,44.0,98.79518072289157,30.0,95.9175483589639,-54.79518072289157,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,2025-10-15,v8_dynamic,90,non_event
4,3F_R_A,86.0,95.63253012048193,38.0,94.6970568568901,-9.632530120481931,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-15,v8_dynamic,90,non_event
5,3F_R_N,-856.0,166.56626506024097,28.000000000000004,92.67434654760436,-1022.566265060241,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,2025-10-15,v8_dynamic,90,non_event
0,2F_L_N,720.0,143.0722891566265,44.0,103.94761165264937,576.9277108433735,1.0,1.4280000000000002,1.0,0.7140000000000001,7.0,1.9992,2025-10-16,v6a_hit_an,90,non_event
1,2F_R_N,260.0,177.710843373494,42.0,99.37711242019833,82.28915662650601,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-16,v6a_hit_an,90,non_event
2,3F_L_A,20.0,195.78313253012047,34.0,95.60638759636149,-175.78313253012047,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v6a_hit_an,90,non_event
3,3F_L_N,-316.0,221.0843373493976,28.000000000000004,88.48867613999529,-537.0843373493976,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-16,v6a_hit_an,90,non_event
4,3F_R_A,-84.0,203.6144578313253,26.0,95.71726460108115,-287.6144578313253,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v6a_hit_an,90,non_event
5,3F_R_N,596.0,152.40963855421685,38.0,109.6351279713687,443.5903614457832,2.0,2.8560000000000003,4.0,2.8560000000000003,9.0,2.5704,2025-10-16,v6a_hit_an,90,non_event
0,2F_L_N,690.0,145.33132530120483,44.0,103.7356070233533,544.6686746987951,1.0,1.4280000000000002,1.0,0.7140000000000001,7.0,1.9992,2025-10-16,v8_dynamic,90,non_event
1,2F_R_N,208.0,181.6265060240964,42.0,98.71734802499358,26.373493975903614,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-16,v8_dynamic,90,non_event
2,3F_L_A,-34.0,199.84939759036143,32.0,95.35357729865221,-233.84939759036143,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v8_dynamic,90,non_event
3,3F_L_N,-370.0,225.15060240963857,28.000000000000004,87.75297803996615,-595.1506024096386,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-16,v8_dynamic,90,non_event
4,3F_R_A,-20.0,198.79518072289156,28.000000000000004,95.58230075785617,-218.79518072289156,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v8_dynamic,90,non_event
5,3F_R_N,784.0,138.25301204819277,38.0,106.92071652148626,645.7469879518072,3.0,4.284000000000001,5.0,3.5700000000000003,11.0,3.1416,2025-10-16,v8_dynamic,90,non_event
0,2F_L_N,340.0,83.8855421686747,42.0,102.9819469783957,256.1144578313253,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-17,v6a_hit_an,90,event
1,2F_R_N,368.0,81.77710843373494,44.0,100.44709958774746,286.22289156626505,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,2025-10-17,v6a_hit_an,90,event
2,3F_L_A,56.0,105.2710843373494,42.0,98.19095151892886,-49.27108433734939,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v6a_hit_an,90,event
3,3F_L_N,-386.0,138.55421686746988,36.0,96.93748067110808,-524.5542168674699,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-17,v6a_hit_an,90,event
4,3F_R_A,-128.0,119.12650602409639,34.0,97.06222812727283,-247.1265060240964,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v6a_hit_an,90,event
5,3F_R_N,494.0,72.28915662650603,42.0,103.37642422407802,421.71084337349396,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,2025-10-17,v6a_hit_an,90,event
0,2F_L_N,-20.0,110.99397590361446,38.0,99.11769409771506,-130.99397590361446,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,2025-10-17,v8_dynamic,90,event
1,2F_R_N,144.0,98.644578313253,42.0,98.29073113134757,45.35542168674699,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,2025-10-17,v8_dynamic,90,event
2,3F_L_A,56.0,105.2710843373494,42.0,98.19095151892886,-49.27108433734939,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v8_dynamic,90,event
3,3F_L_N,-432.0,142.01807228915663,34.0,96.52689551672232,-574.0180722891566,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-17,v8_dynamic,90,event
4,3F_R_A,-90.0,116.26506024096386,34.0,97.19941052195459,-206.26506024096386,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v8_dynamic,90,event
5,3F_R_N,494.0,72.28915662650603,42.0,103.37642422407802,421.71084337349396,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,2025-10-17,v8_dynamic,90,event
0,2F_L_N,-268.0,5.271084337349397,36.0,106.06449046612555,-273.2710843373494,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-18,v6a_hit_an,90,non_event
1,2F_R_N,-448.0,18.825301204819276,32.0,96.0552619289404,-466.82530120481925,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-18,v6a_hit_an,90,non_event
2,3F_L_A,114.0,-23.49397590361446,44.0,98.34167261845195,137.49397590361446,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v6a_hit_an,90,non_event
3,3F_L_N,-346.0,11.144578313253012,34.0,104.06068839430034,-357.144578313253,0.0,0.0,3.0,2.1420000000000003,3.0,0.8568,2025-10-18,v6a_hit_an,90,non_event
4,3F_R_A,426.0,-46.98795180722892,54.0,99.69047076697261,472.9879518072289,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-18,v6a_hit_an,90,non_event
5,3F_R_N,-584.0,29.066265060240966,36.0,97.72494749122652,-613.066265060241,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,2025-10-18,v6a_hit_an,90,non_event
0,2F_L_N,-824.0,47.13855421686747,36.0,92.48842916550134,-871.1385542168674,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-18,v8_dynamic,90,non_event
1,2F_R_N,-462.0,19.879518072289155,34.0,95.76395770664084,-481.87951807228916,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-18,v8_dynamic,90,non_event
2,3F_L_A,34.0,-17.46987951807229,38.0,98.43008969932285,51.46987951807229,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v8_dynamic,90,non_event
3,3F_L_N,-296.0,7.379518072289157,36.0,104.38400067215443,-303.37951807228916,0.0,0.0,3.0,2.1420000000000003,3.0,0.8568,2025-10-18,v8_dynamic,90,non_event
4,3F_R_A,448.0,-48.644578313253014,60.0,100.02760567075237,496.644578313253,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v8_dynamic,90,non_event
5,3F_R_N,-632.0,32.68072289156626,40.0,97.94160000204084,-664.6807228915662,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-18,v8_dynamic,90,non_event
0,2F_L_N,-372.0,202.40963855421685,38.0,94.77540738450926,-574.4096385542168,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-19,v6a_hit_an,90,non_event
1,2F_R_N,-94.0,181.47590361445782,36.0,99.20860925194029,-275.4759036144578,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-19,v6a_hit_an,90,non_event
2,3F_L_A,124.0,165.06024096385542,42.0,98.5805109707457,-41.06024096385542,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19,v6a_hit_an,90,non_event
3,3F_L_N,242.0,156.17469879518072,46.0,101.09040614070072,85.82530120481928,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,2025-10-19,v6a_hit_an,90,non_event
4,3F_R_A,312.0,150.90361445783134,46.0,99.62653698007885,161.09638554216866,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19,v6a_hit_an,90,non_event
5,3F_R_N,1384.0,70.18072289156626,50.0,107.9679792415182,1313.8192771084337,3.0,4.284000000000001,8.0,5.712000000000001,11.0,3.1416,2025-10-19,v6a_hit_an,90,non_event
