hall,axis,axis_level,n_days,budget_index_sum,budget_index_mean,budget_abs_sum,budget_abs_share,under_budget_days,balanced_days,over_budget_days,dominant_regime
楽園,day_of_week,火,78,145.33578305152227,1.8632792698913112,304.53618703884484,0.16183800197254097,20,13,45,over_budget
楽園,day_of_week,月,77,170.4143099893448,2.2131728570044777,295.9413211461168,0.1572704793512519,16,13,48,over_budget
楽園,day_of_week,水,79,149.38176212928263,1.8909083813833245,293.68611004740865,0.15607200483894484,20,12,47,over_budget
楽園,day_of_week,木,78,103.31554800674346,1.3245583077787622,272.0156501583781,0.14455579074180225,24,11,43,over_budget
楽園,day_of_week,金,79,98.09352666211578,1.241690210912858,260.4162087223612,0.13839156295575256,24,15,40,over_budget
楽園,day_of_week,日,78,-90.95682194954071,-1.1661131019171886,246.3808770484057,0.1309328433296178,43,11,24,under_budget
楽園,day_of_week,土,79,35.45746596053537,0.44882868304475154,208.75836405698735,0.11093931681008971,25,21,33,over_budget
楽園,dd,10,17,69.32419122059453,4.077893601211443,82.07953172833056,0.043619077085444775,1,2,14,over_budget
楽園,dd,22,18,72.61568303718175,4.034204613176764,78.68646337048519,0.04181591730686679,1,1,16,over_budget
楽園,dd,13,18,51.35928625110216,2.853293680616787,74.08237944636436,0.03936919414257312,5,2,11,over_budget
楽園,dd,4,19,-7.498267294207048,-0.39464564706352884,72.16313913882054,0.03834926275215863,9,4,6,under_budget
楽園,dd,30,16,64.4013437975544,4.02508398734715,71.23990666344416,0.03785863436206843,1,1,14,over_budget
楽園,dd,11,18,68.99437588082571,3.8330208822680953,71.13723652250442,0.037804072930031435,0,4,14,over_budget
楽園,dd,6,18,35.84335748131294,1.991297637850719,70.70751489668511,0.03757570831430805,4,4,10,over_budget
楽園,dd,8,18,-4.660932415227872,-0.2589406897348818,67.95450074240111,0.036112689044041114,8,5,5,under_budget
楽園,dd,18,18,4.9763327086742,0.2764629282596778,67.5758803403957,0.035911480872485524,8,2,8,over_budget
楽園,dd,15,18,28.14475255726023,1.563597364292235,67.4752604896759,0.03585800901497787,6,3,9,over_budget
楽園,dd,24,18,6.94737997847054,0.38596555435947444,66.96597269230374,0.035587360983434756,9,0,9,over_budget
楽園,dd,23,18,50.43261711198742,2.801812061777079,66.45238970527339,0.035314430382719385,1,5,12,over_budget
楽園,dd,19,18,-7.758761998424181,-0.43104233324578783,65.66764056065877,0.03489739543245946,8,2,8,over_budget
楽園,dd,1,19,47.978758007418016,2.525197789864106,65.20462624822426,0.034651338266190636,3,3,13,over_budget
楽園,dd,2,19,8.16394174871218,0.4296811446690621,63.359656665854025,0.033670876161459466,7,5,7,over_budget
楽園,dd,16,18,34.98378152343711,1.9435434179687283,63.187486075375894,0.03357938048525643,5,2,11,over_budget
楽園,dd,12,18,6.193446895090225,0.34408038306056804,58.800731012768345,0.03124815121040911,7,4,7,over_budget
楽園,dd,28,18,-17.576333113418176,-0.9764629507454542,58.656662252495714,0.031171589536291185,9,3,6,under_budget
楽園,dd,3,19,3.077593315935157,0.16197859557553457,58.20443782006905,0.030931266377001866,10,2,7,under_budget
楽園,dd,5,18,5.4254267929463005,0.30141259960812783,57.58159399020974,0.030600271883554363,7,3,8,over_budget
楽園,dd,7,18,18.750199797722573,1.0416777665401429,56.62673827870416,0.030092838129869057,6,2,10,over_budget
楽園,dd,25,18,25.09032637871654,1.3939070210398077,56.34461635910582,0.02994291161957677,4,5,9,over_budget
楽園,dd,29,16,7.448234372453854,0.46551464827836586,54.940726534252136,0.029196850120439,6,4,6,over_budget
楽園,dd,9,18,-19.849762837007,-1.1027646020559443,54.11218707560565,0.028756543922851863,9,2,7,under_budget
楽園,dd,27,18,38.26593067122357,2.1258850372901983,53.123802566298245,0.028231292143343256,2,4,12,over_budget
楽園,dd,20,18,-7.836325950360379,-0.4353514416866877,52.37229186624774,0.027831920918071934,9,1,8,under_budget
楽園,dd,21,17,-5.437927051050853,-0.31987806182652073,48.575005542549235,0.02581394979444112,8,3,6,under_budget
楽園,dd,17,18,29.89370057510805,1.6607611430615583,47.3347269267318,0.025154835306192933,4,3,11,over_budget
楽園,dd,26,18,18.64249245081621,1.035694025045345,42.61229271012458,0.022645217892598046,4,7,7,balanced
楽園,dd,14,18,-7.4607386587916045,-0.41448548104397803,39.28504435341388,0.020877036477599916,7,6,5,under_budget
楽園,dd,31,10,-7.832529386052894,-0.7832529386052893,29.22427564312931,0.015530497131283655,4,2,4,over_budget
楽園,dd_bucket,8-14,125,163.89986633658611,1.311198930692689,447.4516108813884,0.23778676481295136,37,25,63,over_budget
楽園,dd_bucket,1-7,130,111.74100984984013,0.8595462296141548,443.8477070385669,0.23587156188454209,46,23,61,over_budget
楽園,dd_bucket,22-28,126,194.41809651497786,1.5430007659918878,422.8421996560866,0.22470871986483015,30,25,71,over_budget
楽園,dd_bucket,15-21,125,76.96555236464417,0.6157244189171533,412.18829180163505,0.21904697182388527,48,16,61,over_budget
楽園,dd_bucket,29-31,42,64.01704878395535,1.524215447237032,155.4049088408256,0.08258598161379109,11,7,24,over_budget
楽園,is_x_day,0,512,469.4315149319962,0.9168584276015551,1731.911018325513,0.9203800097631017,171,91,250,over_budget
楽園,is_x_day,1,36,141.61005891800747,3.93361274772243,149.82369989298962,0.07961999023689822,1,5,30,over_budget
