hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
みとや,アイムジャグラーEX-TP,full,1,203.0,0.002752179942015909,0.0026516650246305416
みとや,アイムジャグラーEX-TP,full,2,199.0,0.0030046911573153655,0.0028467286432160804
みとや,アイムジャグラーEX-TP,full,3,183.0,0.002928123964950543,0.0028005464480874314
みとや,アイムジャグラーEX-TP,full,4,251.0,0.0029985532342788716,0.0028794581673306776
みとや,アイムジャグラーEX-TP,full,5,187.0,0.003024109167712987,0.0028819679144385024
みとや,アイムジャグラーEX-TP,full,6,181.0,0.002859280820507188,0.0027498729281767954
みとや,アイムジャグラーEX-TP,full,7,232.0,0.0029729489211936214,0.002810659482758621
みとや,アイムジャグラーEX-TP,full,8,177.0,0.0028895351405132355,0.0027827457627118642
みとや,アイムジャグラーEX-TP,full,9,189.0,0.002821206761425118,0.002671851851851852
みとや,アイムジャグラーEX-TP,full,10,192.0,0.0029804743174572795,0.0028592031249999998
みとや,アイムジャグラーEX-TP,full,11,210.0,0.0029834977100346525,0.002816704761904762
みとや,アイムジャグラーEX-TP,full,12,190.0,0.0028933193267919803,0.0027478000000000003
みとや,アイムジャグラーEX-TP,full,13,204.0,0.002901677428685929,0.0027510980392156867
みとや,アイムジャグラーEX-TP,full,14,250.0,0.0029140783465573484,0.0027681399999999997
みとや,アイムジャグラーEX-TP,full,15,194.0,0.002878458011587982,0.002748479381443299
みとや,アイムジャグラーEX-TP,full,16,178.0,0.002953721878302884,0.0028122528089887643
みとや,アイムジャグラーEX-TP,full,17,228.0,0.003009385747806242,0.0028102938596491225
みとや,アイムジャグラーEX-TP,full,18,192.0,0.0028778232228972808,0.002772526041666667
みとや,アイムジャグラーEX-TP,full,19,178.0,0.002993624427222213,0.002832320224719101
みとや,アイムジャグラーEX-TP,full,20,173.0,0.0028513957194016325,0.0027262658959537572
みとや,アイムジャグラーEX-TP,full,21,195.0,0.002995399652494837,0.0028404153846153845
みとや,アイムジャグラーEX-TP,full,22,173.0,0.002951393236479936,0.002846947976878613
みとや,アイムジャグラーEX-TP,full,23,181.0,0.002827219803620876,0.0027373093922651933
みとや,アイムジャグラーEX-TP,full,24,241.0,0.0029790789006657204,0.0028651244813278007
みとや,アイムジャグラーEX-TP,full,25,174.0,0.002782947730516844,0.0026846264367816094
みとや,アイムジャグラーEX-TP,full,26,181.0,0.0028654549644266496,0.0027336077348066295
みとや,アイムジャグラーEX-TP,full,27,217.0,0.0030018678834499634,0.0028303456221198155
みとや,アイムジャグラーEX-TP,full,28,172.0,0.002937504776948358,0.002836744186046512
みとや,アイムジャグラーEX-TP,full,29,164.0,0.0028206151419773178,0.0026868475609756097
みとや,アイムジャグラーEX-TP,full,30,181.0,0.0030822115107637356,0.002922917127071823
みとや,アイムジャグラーEX-TP,full,31,102.0,0.00282509293355905,0.002666813725490196
みとや,アイムジャグラーEX-TP,recent60d,1,4.0,0.002363525465080817,0.00217675
みとや,アイムジャグラーEX-TP,recent60d,2,2.0,0.0022888532845044634,0.0022895
みとや,アイムジャグラーEX-TP,recent60d,3,3.0,0.0026765493102738317,0.002442
みとや,アイムジャグラーEX-TP,recent60d,4,6.0,0.0033095015536972945,0.0033028333333333334
みとや,アイムジャグラーEX-TP,recent60d,5,2.0,0.0018590501943552475,0.001879
みとや,アイムジャグラーEX-TP,recent60d,6,3.0,0.00246747420367878,0.0024100000000000002
みとや,アイムジャグラーEX-TP,recent60d,7,5.0,0.002715751357875679,0.002771
みとや,アイムジャグラーEX-TP,recent60d,8,4.0,0.002305246422893482,0.00241975
みとや,アイムジャグラーEX-TP,recent60d,9,2.0,0.003095411507647487,0.0030315000000000003
みとや,アイムジャグラーEX-TP,recent60d,10,1.0,0.0026857654431512983,0.002686
みとや,アイムジャグラーEX-TP,recent60d,11,3.0,0.0028012605672552648,0.002767
みとや,アイムジャグラーEX-TP,recent60d,12,3.0,0.0021876519202722413,0.0023276666666666667
みとや,アイムジャグラーEX-TP,recent60d,13,4.0,0.002429328621908127,0.00243925
みとや,アイムジャグラーEX-TP,recent60d,14,6.0,0.0027792899916907823,0.002548166666666667
みとや,アイムジャグラーEX-TP,recent60d,15,4.0,0.003614902250092217,0.00338475
みとや,アイムジャグラーEX-TP,recent60d,16,3.0,0.0023211954156390543,0.0023413333333333333
みとや,アイムジャグラーEX-TP,recent60d,17,5.0,0.0035453704655225566,0.003394
みとや,アイムジャグラーEX-TP,recent60d,18,6.0,0.002854594112399643,0.0028261666666666665
みとや,アイムジャグラーEX-TP,recent60d,19,5.0,0.0029843759143308563,0.0028782
みとや,アイムジャグラーEX-TP,recent60d,20,5.0,0.0030101191238631995,0.0030152
みとや,アイムジャグラーEX-TP,recent60d,21,5.0,0.0027431706480740654,0.0024042
みとや,アイムジャグラーEX-TP,recent60d,22,3.0,0.0035937707972847066,0.0035366666666666667
みとや,アイムジャグラーEX-TP,recent60d,23,3.0,0.0029202409198758896,0.002848
みとや,アイムジャグラーEX-TP,recent60d,24,6.0,0.002905839620005588,0.0028633333333333336
みとや,アイムジャグラーEX-TP,recent60d,25,3.0,0.0024855012427506215,0.0024446666666666666
みとや,アイムジャグラーEX-TP,recent60d,26,,,
みとや,アイムジャグラーEX-TP,recent60d,27,3.0,0.0011313639220615964,0.0011123333333333332
みとや,アイムジャグラーEX-TP,recent60d,28,6.0,0.0029210894429359006,0.0030783333333333335
みとや,アイムジャグラーEX-TP,recent60d,29,1.0,0.0031446540880503146,0.003145
みとや,アイムジャグラーEX-TP,recent60d,30,3.0,0.003358813991197591,0.0033176666666666667
みとや,アイムジャグラーEX-TP,recent60d,31,1.0,0.0024045686804929365,0.002404
みとや,ウルトラミラクルジャグラー,full,1,75.0,0.00274058547575252,0.00262328
みとや,ウルトラミラクルジャグラー,full,2,66.0,0.0028494698972581305,0.0027933939393939393
みとや,ウルトラミラクルジャグラー,full,3,74.0,0.002607760627894572,0.002528527027027027
みとや,ウルトラミラクルジャグラー,full,4,94.0,0.0027818659369694765,0.0026946702127659573
みとや,ウルトラミラクルジャグラー,full,5,71.0,0.0027129622536342336,0.0026170140845070424
みとや,ウルトラミラクルジャグラー,full,6,62.0,0.0026663125204315135,0.002543209677419355
みとや,ウルトラミラクルジャグラー,full,7,86.0,0.0029812598664850287,0.0028056976744186045
みとや,ウルトラミラクルジャグラー,full,8,65.0,0.0028256163675025384,0.0026992153846153847
みとや,ウルトラミラクルジャグラー,full,9,67.0,0.0028119949158127637,0.0026895074626865673
みとや,ウルトラミラクルジャグラー,full,10,75.0,0.002650262662443303,0.0025646799999999997
みとや,ウルトラミラクルジャグラー,full,11,72.0,0.0027389009980497876,0.002599611111111111
みとや,ウルトラミラクルジャグラー,full,12,63.0,0.002820807641766906,0.00268768253968254
みとや,ウルトラミラクルジャグラー,full,13,70.0,0.002716105142348039,0.0026397285714285716
みとや,ウルトラミラクルジャグラー,full,14,89.0,0.002877901968930819,0.002802078651685393
みとや,ウルトラミラクルジャグラー,full,15,71.0,0.002794643554937518,0.0026464084507042255
みとや,ウルトラミラクルジャグラー,full,16,63.0,0.0027069562480327354,0.0025841904761904765
みとや,ウルトラミラクルジャグラー,full,17,81.0,0.0028926573964800657,0.00279579012345679
みとや,ウルトラミラクルジャグラー,full,18,56.0,0.0030039971122184854,0.0028318214285714288
みとや,ウルトラミラクルジャグラー,full,19,64.0,0.002971185975261714,0.0028180312500000002
みとや,ウルトラミラクルジャグラー,full,20,65.0,0.0026747809869696448,0.0025653846153846156
みとや,ウルトラミラクルジャグラー,full,21,62.0,0.0028132338239055124,0.0026875806451612905
みとや,ウルトラミラクルジャグラー,full,22,73.0,0.002647035009373618,0.002608191780821918
みとや,ウルトラミラクルジャグラー,full,23,68.0,0.0027611903058933117,0.002585455882352941
みとや,ウルトラミラクルジャグラー,full,24,85.0,0.003058366754992205,0.0029341411764705885
みとや,ウルトラミラクルジャグラー,full,25,63.0,0.002739442635203673,0.0026486825396825394
みとや,ウルトラミラクルジャグラー,full,26,63.0,0.002757872201242901,0.0025973174603174604
