hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
みとや,アズールレーン THE ANIMATION,hit104,2026-04-02..2026-06-30,160,0.9182609086196148,0.0,土,2026-01-02..2026-04-01,242,0.2917051601794527,0.07349102561747928,金,7,0.07142857142857144,0.879048193148154,False,False,
みとや,アズールレーン THE ANIMATION,plus,2026-04-02..2026-06-30,160,0.5002005022684384,0.0,土,2026-01-02..2026-04-01,242,0.18522582495998946,0.10728149470465222,金,7,0.07142857142857144,0.879048193148154,False,False,
みとや,アレックス ブライト,hit104,2026-04-02..2026-06-30,87,0.5672354085877873,0.0,木,2026-01-02..2026-04-01,126,0.32833670687761213,0.0835110216010098,土,7,-0.29127586401773153,0.5262214859615557,False,False,
みとや,アレックス ブライト,plus,2026-04-02..2026-06-30,87,0.9161245621311158,0.0,木,2026-01-02..2026-04-01,126,0.19228358416447197,0.14515950498062224,土,7,-0.5800729211379678,0.172180757664022,False,False,
みとや,ウルトラミラクルジャグラー,hit104,2026-04-02..2026-06-30,429,0.14564214447863147,0.09070284509581987,月,2026-01-02..2026-04-01,442,0.05739972215350593,0.11855695519014278,火,7,0.09009374626955591,0.8476720796198264,False,False,
みとや,ウルトラミラクルジャグラー,plus,2026-04-02..2026-06-30,429,0.6976857429867029,0.0,日,2026-01-02..2026-04-01,442,0.1437149542591214,0.08986888037434548,火,7,0.4642857142857144,0.29393410760025196,False,False,
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,hit104,2026-04-02..2026-06-30,252,0.9248710373971116,0.0,日,2026-01-02..2026-04-01,320,0.4215474105695414,0.0,金,7,0.1785714285714286,0.7016579425162727,False,False,
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,plus,2026-04-02..2026-06-30,252,0.32433448311509006,0.061149446525425886,土,2026-01-02..2026-04-01,320,0.5398178839440344,0.0,月,7,-0.21428571428571433,0.6445115810207203,False,False,
みとや,ゴッドイーター リザレクション,hit104,2026-04-02..2026-06-30,250,0.8511769373384249,0.0,水,2026-01-02..2026-04-01,322,0.9456407032269052,0.0,土,7,-0.43244998209386837,0.3325267782128444,False,False,
みとや,ゴッドイーター リザレクション,plus,2026-04-02..2026-06-30,250,0.307457182284295,0.06715761198294509,月,2026-01-02..2026-04-01,322,0.4226130280580723,0.0,土,7,-0.14285714285714288,0.7599453002180927,False,False,
みとや,ゴーゴージャグラー3,hit104,2026-04-02..2026-06-30,950,0.8357319322711763,0.0,金,2026-01-02..2026-04-01,985,0.4801248445268891,0.0,土,7,-0.10714285714285716,0.8191508555699912,False,False,
みとや,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,950,0.9363946840750939,0.0,金,2026-01-02..2026-04-01,985,0.32002914218387146,0.03192276138654358,土,7,0.39285714285714296,0.3833168704269727,False,False,
みとや,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,518,0.6567311396599185,0.0,月,2026-01-02..2026-04-01,527,0.07469112935597344,0.10194115556396531,月,7,0.7363636363636364,0.05911574446623822,False,True,
みとや,ジャグラーガールズ,plus,2026-04-02..2026-06-30,518,0.7389266586659329,0.0,日,2026-01-02..2026-04-01,527,0.5756020671516557,0.0,月,7,0.7142857142857144,0.07134356146753766,False,True,
みとや,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 40
みとや,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 40
みとや,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,342,0.1949174282411701,0.08767926490774176,木,2026-03-04..2026-04-01,116,0.87236397480225,0.0,水,7,-0.037062465833055065,0.9371240086628561,False,False,
みとや,スマスロ ハナビ,plus,2026-04-02..2026-06-30,342,0.18642758746975685,0.08997982820034292,金,2026-03-04..2026-04-01,116,0.7451729154219389,0.0,木,7,0.11118739749916519,0.8124070154613051,False,False,
みとや,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,434,0.7433686610452379,0.0,月,2026-03-04..2026-04-01,145,0.5277127236539827,0.0,月,7,0.25489853281665936,0.5811906356729897,False,False,
みとや,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,434,0.865782571960664,0.0,月,2026-03-04..2026-04-01,145,0.5876458210451703,0.0,月,7,0.2727272727272727,0.5540288182869683,False,False,
みとや,スマート沖スロ ニューキングハナハナV,hit104,2026-04-02..2026-06-30,215,0.11977228497457029,0.13824659786294152,日,2026-02-04..2026-04-01,168,0.5322994151176308,0.0,月,7,0.41443123283995714,0.35526894376605234,False,False,
みとや,スマート沖スロ ニューキングハナハナV,plus,2026-04-02..2026-06-30,215,0.025886481939177346,0.1972922853158598,日,2026-02-04..2026-04-01,168,0.835242737035284,0.0,日,7,0.36037498507822363,0.4271488085609065,True,False,
みとや,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,83,0.0609119456578341,0.26994738364279214,土,2026-01-02..2026-04-01,140,0.4459550480145408,0.0,木,7,-0.08181818181818182,0.8615655827765828,False,False,
みとや,スーパーブラックジャック,plus,2026-04-02..2026-06-30,83,0.06110322445077609,0.26975078535237,日,2026-01-02..2026-04-01,140,0.6531373197124379,0.0,木,7,-0.045454545454545456,0.9229136592502472,False,False,
みとや,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 40; window1_n=0 < 40
みとや,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 40; window1_n=0 < 40
みとや,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,87,0.6239930664816671,0.0,火,2026-01-02..2026-04-01,149,0.63514305943535,0.0,月,7,0.6330541649476574,0.12699213528085773,False,True,
みとや,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,87,0.1986513827892294,0.17083770181663935,月,2026-01-02..2026-04-01,149,0.9027554758787595,0.0,金,7,-0.3394638275806279,0.45633088667520716,False,False,
みとや,ドッチ,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ドッチ,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,1472,0.31716482854909234,0.026537188883131127,水,2026-01-02..2026-04-01,1515,0.16163331575288004,0.04608157521034746,金,7,0.03603749850782236,0.9388605613942139,False,False,
みとや,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,1472,0.5054084735804536,0.0,土,2026-01-02..2026-04-01,1515,0.16136084612128876,0.04611850744711031,金,7,0.10714285714285716,0.8191508555699912,False,False,
みとや,バイオハザード RE:3,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,バイオハザード RE:3,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,521,0.8012484865820869,0.0,土,2026-01-02..2026-04-01,534,0.8240751043744906,0.0,土,7,0.28571428571428575,0.5345092286010406,False,False,
みとや,ファンキージャグラー2,plus,2026-04-02..2026-06-30,521,0.44488904409883845,0.0,土,2026-01-02..2026-04-01,534,0.23715509829574158,0.06128262574678262,土,7,0.2882999880625789,0.5306506599466652,False,False,
みとや,マイジャグラーV,hit104,2026-04-02..2026-06-30,2958,0.6147232854829638,0.0,水,2026-01-02..2026-04-01,3057,0.9010253149820089,0.0,土,7,0.42857142857142866,0.3373683110858243,False,False,
みとや,マイジャグラーV,plus,2026-04-02..2026-06-30,2958,0.4430769734659661,0.0,土,2026-01-02..2026-04-01,3057,0.6151554087397848,0.0,土,7,0.39285714285714296,0.3833168704269727,False,False,
みとや,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,392,0.029694272704578303,0.1428564083980203,土,2026-01-02..2026-04-01,420,0.2634394583244473,0.06282552621052201,水,7,0.6785714285714287,0.09375025395983135,True,True,
みとや,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,392,0.0755612627225319,0.11784085591270285,土,2026-01-02..2026-04-01,420,0.6181888240082796,0.0,火,7,0.36369648372665403,0.42258150757499297,False,False,
みとや,ミスタージャグラー,hit104,2026-04-02..2026-06-30,429,0.38068670529962373,0.02973738178111944,火,2026-01-02..2026-04-01,442,0.09258865999630767,0.1049024460514741,日,7,0.0,1.0,False,False,
みとや,ミスタージャグラー,plus,2026-04-02..2026-06-30,429,0.11172555291832274,0.10032815068642521,火,2026-01-02..2026-04-01,442,0.016256116440353872,0.14720920930468134,土,7,0.3214285714285715,0.4820720382996778,False,False,
みとや,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,モンキーターンV,hit104,2026-04-02..2026-06-30,762,0.32585661609739286,0.035113113289154285,木,2026-01-02..2026-04-01,918,0.7521409149038818,0.0,日,7,-0.21428571428571433,0.6445115810207203,False,False,
みとや,モンキーターンV,plus,2026-04-02..2026-06-30,762,0.4465052804697731,0.0,木,2026-01-02..2026-04-01,918,0.22544921227245382,0.04864635243260932,日,7,-0.3214285714285715,0.4820720382996778,False,False,
みとや,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,163,0.044294668801073654,0.20615570150994153,月,2026-01-02..2026-04-01,231,0.27119541858381946,0.08197489697996829,日,7,0.10714285714285716,0.8191508555699912,True,False,
みとや,モンスターハンターライズ,plus,2026-04-02..2026-06-30,163,0.06325118625001404,0.1909406227297857,月,2026-01-02..2026-04-01,231,0.21165405469814927,0.10113710149419235,日,7,0.07207499701564472,0.877959250822513,False,False,
みとや,ヨルムンガンド,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ヨルムンガンド,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ヱヴァンゲリヲン ～約束の扉～,hit104,2026-04-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,ヱヴァンゲリヲン ～約束の扉～,plus,2026-04-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,不二子BT,hit104,2026-04-02..2026-06-30,84,0.4431971739255536,0.0,木,2026-01-21..2026-04-01,107,0.9072588765976632,0.0,月,7,-0.5714285714285715,0.18020198891152767,False,False,
みとや,不二子BT,plus,2026-04-02..2026-06-30,84,0.07567981062032718,0.254335556782348,水,2026-01-21..2026-04-01,107,0.5814321475133526,0.0,木,7,-0.4220361099651049,0.34559323876976106,False,False,
みとや,化物語,hit104,2026-04-02..2026-06-30,566,0.6652006834247393,0.0,日,2026-01-07..2026-04-01,418,0.03710204043955023,0.1330866633322445,土,7,0.1785714285714286,0.7016579425162727,False,False,
みとや,化物語,plus,2026-04-02..2026-06-30,566,0.8020687861871817,0.0,水,2026-01-07..2026-04-01,418,0.08840596686618962,0.10933288776372294,土,7,0.14414999403128945,0.7578179356488596,False,False,
みとや,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,1243,0.180912132801222,0.04804604450480129,火,2026-02-04..2026-04-01,949,0.29664610705288086,0.03650212360940311,土,7,-0.14285714285714288,0.7599453002180927,False,False,
みとや,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,1243,0.3055993954891923,0.030601363085001963,火,2026-02-04..2026-04-01,949,0.6160999016344015,0.0,土,7,-0.39285714285714296,0.3833168704269727,False,False,
みとや,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,hit104,2026-04-02..2026-06-30,162,0.6936424765740208,0.0,土,2026-01-02..2026-04-01,106,0.07262481951986659,0.22886709300855923,月,7,0.03636363636363636,0.9383079805836101,False,False,
みとや,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,plus,2026-04-02..2026-06-30,162,0.5329446360938785,0.0,土,2026-01-02..2026-04-01,106,0.27584231313107027,0.11783139752034315,月,7,-0.13762047064079508,0.7685743553176353,False,False,
みとや,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-03-10..2026-06-07,251,0.19436484271986282,0.10245034346840991,土,2025-12-10..2026-03-09,216,0.723432234178675,0.0,水,7,-0.6545454545454545,0.11064606224565109,False,False,
みとや,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-03-10..2026-06-07,251,0.20055547538264842,0.10050577208559751,土,2025-12-10..2026-03-09,216,0.6200878730999015,0.0,日,7,-0.42857142857142866,0.3373683110858243,False,False,
みとや,攻殻機動隊,hit104,2026-04-02..2026-06-30,418,0.016264264764153425,0.15136978940395002,火,2026-03-04..2026-04-01,145,0.0906419978420058,0.1842044682009618,水,7,-0.5765999761251578,0.17538182452245643,True,False,
みとや,攻殻機動隊,plus,2026-04-02..2026-06-30,418,0.07693244756245385,0.11358331510924381,火,2026-03-04..2026-04-01,145,0.05104781698352898,0.2123519912086799,水,7,-0.6785714285714287,0.09375025395983135,False,False,
みとや,新鬼武者3,hit104,2026-04-02..2026-06-30,244,0.7864453859522352,0.0,日,2026-01-02..2026-04-01,367,0.6334747053112748,0.0,月,7,-0.792824967172092,0.03344354374054152,False,False,
みとや,新鬼武者3,plus,2026-04-02..2026-06-30,244,0.6768438675500608,0.0,日,2026-01-02..2026-04-01,367,0.5071683537392784,0.0,月,7,-0.5,0.2531699951003227,False,False,
みとや,東京喰種,hit104,2026-04-02..2026-06-30,1291,0.36190869789641544,0.021033181264468345,土,2026-01-02..2026-04-01,1090,0.024620244991968968,0.08826518513474546,水,7,0.10714285714285716,0.8191508555699912,False,False,
みとや,東京喰種,plus,2026-04-02..2026-06-30,1291,0.2757614290205024,0.03422664070202545,土,2026-01-02..2026-04-01,1090,0.022636485097826304,0.08940405406971934,水,7,0.14285714285714288,0.7599453002180927,False,False,
みとや,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=12 < 40
みとや,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=12 < 40
みとや,痛いのは嫌なので防御力に極振りしたいと思います。,hit104,2026-04-02..2026-06-30,141,0.8967147354510416,0.0,木,2026-02-24..2026-04-01,74,0.4262742314994905,0.0,金,7,0.10714285714285716,0.8191508555699912,False,False,
みとや,痛いのは嫌なので防御力に極振りしたいと思います。,plus,2026-04-02..2026-06-30,141,0.6502272587714852,0.0,木,2026-02-24..2026-04-01,74,0.7351767313082371,0.0,金,7,-0.054554472558998104,0.9075232086487943,False,False,
みとや,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,範馬刃牙,hit104,2026-04-02..2026-06-30,74,0.6745007819898554,0.0,日,2026-03-04..2026-04-01,55,0.9550585600081534,0.0,金,7,0.2594372608313854,0.5742370658329916,False,False,
みとや,範馬刃牙,plus,2026-04-02..2026-06-30,74,0.6626105318210622,0.0,日,2026-03-04..2026-04-01,55,0.983406158464463,0.0,金,7,-0.43643578047198484,0.3275824992661852,False,False,
みとや,鉄拳6,hit104,2026-04-02..2026-06-30,266,0.6633077765788136,0.0,木,2026-02-04..2026-04-01,380,0.4676656467313559,0.0,土,7,-0.8214285714285715,0.0234488083456915,False,False,
みとや,鉄拳6,plus,2026-04-02..2026-06-30,266,0.5925364753825948,0.0,木,2026-02-04..2026-04-01,380,0.2084693437285086,0.07975927826551482,土,7,-0.7500000000000002,0.05218140045705778,False,False,
